row_id,fac,direction_number,direction_name,primary_theme,secondary_theme,classification_confidence,classified_on,classification_notes,classification_status
665_1,665,1,Welcome patients and care partners as team members,PAT,EDI,high,full,"Primary theme is PAT due to core focus on patient-centred care and patient/care partner engagement as team members. Secondary theme is EDI due to substantial emphasis on cultural competency, inclusivity, accessibility, and equity, supported by concrete actions addressing language barriers and inclusive materials.",ok
665_2,665,2,Invest in our team,WRK,EDI,high,full,"Primary WRK: Core focus on workforce well-being, professional development, safe workplace, onboarding, and employee experience. Secondary EDI: Explicit EDI training and diversity culture mentioned in both description and actions, making it substantially present beyond mere mention.",ok
665_3,665,3,Collaborate to provide integrated patient care,ACC,PAR,high,full,"Primary focus is on seamless care delivery, patient flow, and integrated care model (ACC). Secondary theme reflects commitment to external partnerships and collaboration beyond the hospital (PAR). Internal collaboration between departments is a mechanism for achieving the access/flow goals.",ok
665_4,665,4,"Use technology to enhance quality, efficiency, and safety",INN,PAT,high,full,"Primary INN: Core focus is digital transformation (new health information system, technology upgrades, leveraging existing tech capabilities). Secondary PAT: Technology explicitly serves patient safety, quality of care, and care delivery outcomes. Actions emphasize both the technology implementation (INN) and its purpose in improving patient care (PAT).",ok
665_5,665,5,Design and plan for the future,INF,PAR,high,full,"Primary focus is capital planning and facilities development (state-of-the-art hospital, green building). Secondary theme reflects substantial community engagement and collaboration with external leaders for planning approval and support.",ok
666_1,666,1,Leading,PAR,ACC,high,full,"Primary theme is PAR due to explicit focus on Ontario Health Team partnership and integrated system delivery with external partners. Secondary theme is ACC because actions include care delivery model redesign, outpatient optimization, and elder care enhancement — all focused on how care is delivered and accessed. The 'co-design' and 'with our partners' language throughout strongly emphasizes interorganizational collaboration.",ok
666_2,666,2,Learning,ORG,INN,high,full,"Primary ORG: 'operational excellence through innovation & continuous improvement' signals organizational culture and how the institution operates. Actions span multiple domains (quality, change management, community mission, access, IT) but are unified by a continuous improvement/organizational excellence frame. Secondary INN: IT Strategic Plan and innovation emphasis warrant secondary classification.",ok
666_3,666,3,Building,INF,ACC,high,full,"Primary INF: Focus on capital development (seniors campus, townhomes, facilities expansion). Secondary ACC: Expanding LTC and acuity beds directly addresses service capacity and access to care for specific populations.",ok
666_4,666,4,Caring,WRK,NA,high,full,NA,ok
674_1,674,1,Advance health,ACC,PAT,high,full,"Primary theme is ACC based on dominant focus on access (primary care access, home care expansion, removing barriers) and care delivery models. Secondary theme PAT reflects strong emphasis on quality measurement, quality outcomes, and patient-centred elements (culturally adapted care, inclusive design). EDI elements present but serve the access/quality goals rather than being the strategic intent. Infrastructure and technology are enablers of the access/quality mission.",ok
674_2,674,2,Amplify impact,PAR,EDI,high,full,"Primary PAR: Core intent is partnerships and collective impact across campuses and with external partners (social determinants, academic partnerships, shared infrastructure). Secondary EDI: Substantial focus on Indigenous ReconciliAction, EDI frameworks, and co-created accountability with marginalized communities. Research/academic elements present but serve the partnership goal rather than being the primary strategic intent.",ok
674_3,674,3,Invest in teams,WRK,EDI,high,full,"Primary WRK: Core focus on workforce development, safety, retention, training, upskilling, and working conditions. Secondary EDI: Substantial emphasis on Indigenous recruitment/cultural safety and equity-deserving communities recruitment/retention. Academic partnerships mentioned but in context of workforce training (learner placements for future health skills), not research mission, so remains WRK-focused.",ok
674_4,674,4,"Champion equity, diversity, inclusion and Indigenous Reconciliation",EDI,NA,high,name_description,"Clear EDI focus with explicit mention of equity, diversity, inclusion, and Indigenous Reconciliation. Creating inclusive and equitable environment aligns directly with EDI theme.",ok
674_5,674,5,Innovate together,INN,PAR,high,name_description,"Primary focus on innovation, research, and technology adoption (INN). Partnerships are explicitly mentioned as a growth area and integral to the innovation strategy, warranting PAR as secondary. Sustainability likely refers to operational/organizational sustainability given the innovation context.",ok
676_1,676,1,Caring for our Patients,PAT,NA,high,full,NA,ok
676_2,676,2,Valuing our People & Teams,WRK,NA,high,full,"Clear workforce focus on valuing, investing in, and recognizing staff, prioritizing growth and well-being. The mention of 'strategically use our resources' could suggest FIN, but in context it serves the workforce development goal rather than representing a distinct financial sustainability objective.",ok
676_3,676,3,Innovating for a Sustainable Future,FIN,INN,high,full,"Primary is FIN based on explicit fiscal responsibility and financial stability action. Secondary is INN due to 'innovative solutions' and 'forward-thinking culture' emphasis. Sustainability here clearly refers to financial/organizational sustainability, not environmental.",ok
676_4,676,4,Anticipating & Responding,PAR,NA,high,full,"Clear focus on community partnerships, system integration with Ontario Health, and external collaboration. The direction is fundamentally about how the hospital engages with external stakeholders rather than internal operations or patient care delivery.",ok
